1599912000000,370.79000000,388.57000000,365.99000000,387.78000000,457381.46330000,1599955199999,172849559.15352010,187601,240495.51813000,90904267.74582360,0
1599955200000,387.78000000,390.43000000,371.22000000,372.05000000,442045.26955000,1599998399999,169347181.28439220,184519,211623.09422000,81091841.69404760,0
1599998400000,372.05000000,373.00000000,350.00000000,366.42000000,547150.42092000,1600041599999,198622337.22909650,245717,259756.84708000,94300516.68528810,0
1600041600000,366.43000000,370.37000000,355.73000000,369.00000000,441617.52210000,1600084799999,161382191.91530400,205176,220580.23180000,80613303.47447590,0
1600084800000,368.99000000,384.64000000,366.92000000,377.12000000,600442.10055000,1600127999999,225856602.76566750,271652,300417.39534000,113018459.09117070,0
1600128000000,377.12000000,382.47000000,367.61000000,376.54000000,423020.96445000,1600171199999,158741327.61442380,192924,203350.55899000,76304406.13996960,0
1600171200000,376.55000000,378.49000000,362.34000000,364.06000000,460835.36560000,1600214399999,169575681.95392230,212124,222310.37658000,81778195.69656590,0
1600214400000,364.05000000,366.49000000,355.00000000,364.63000000,442625.90398000,1600257599999,159927622.49860400,191023,202275.27687000,73064878.61347370,0
1600257600000,364.62000000,373.45000000,362.88000000,365.11000000,399084.08541000,1600300799999,146694615.57294810,180642,199461.79435000,73325713.71932950,0
1600300800000,365.04000000,385.00000000,363.30000000,383.08000000,706391.07358000,1600343999999,267565410.71006370,274370,362137.06930000,137175269.97736690,0
1600344000000,383.08000000,394.14000000,375.83000000,389.36000000,549909.33742000,1600387199999,211461300.18655100,230877,287273.47694000,110488484.97231430,0
1600387200000,389.35000000,392.58000000,382.26000000,385.36000000,393230.43657000,1600430399999,151960555.44146600,156492,196178.32014000,75819402.77160690,0
1600430400000,385.43000000,387.08000000,375.33000000,384.39000000,410964.03562000,1600473599999,156788024.37456640,166667,194452.82773000,74183935.56321370,0
1600473600000,384.40000000,387.73000000,377.00000000,386.71000000,288974.23424000,1600516799999,110279639.19840110,117424,139081.00531000,53094939.72587590,0
1600516800000,386.71000000,388.72000000,381.57000000,385.25000000,281934.10129000,1600559999999,108506090.94177740,113500,136302.50466000,52462654.52833340,0
1600560000000,385.25000000,385.45000000,377.24000000,379.45000000,255171.57938000,1600603199999,97211281.68390600,98811,126244.41904000,48095548.58588330,0
1600603200000,379.51000000,379.64000000,365.00000000,371.04000000,437992.82206000,1600646399999,162489645.79430430,176484,213029.11521000,79016184.40518370,0
1600646400000,371.04000000,376.80000000,349.05000000,352.49000000,550127.90897000,1600689599999,200463130.25912930,209225,261574.18659000,95335153.66995080,0
1600689600000,352.48000000,352.48000000,331.00000000,340.36000000,733818.12201000,1600732799999,251671763.37492880,263335,352680.94678000,120920700.63581890,0
1600732800000,340.31000000,346.78000000,335.34000000,339.58000000,477829.33337000,1600775999999,163208290.76096900,157658,229358.77296000,78324188.02494320,0
1600776000000,339.58000000,346.91000000,336.55000000,344.21000000,364901.79541000,1600819199999,124958524.75406800,128935,176880.10637000,60577711.72635190,0
1600819200000,344.18000000,344.65000000,333.07000000,338.71000000,362144.29358000,1600862399999,122781201.08348480,120855,177634.10346000,60245538.51889750,0
1600862400000,338.72000000,343.45000000,313.29000000,320.72000000,578760.20398000,1600905599999,191027560.00695400,202371,274318.60549000,90614069.24605240,0
1600905600000,320.72000000,340.84000000,316.67000000,338.18000000,486120.51257000,1600948799999,159298831.51359940,167704,241145.19454000,79043728.77662460,0
1600948800000,338.18000000,353.10000000,332.99000000,348.97000000,585584.58464000,1600991999999,201409857.89078030,203746,300050.73734000,103216846.06034450,0
1600992000000,348.97000000,350.42000000,337.58000000,343.69000000,442163.60792000,1601035199999,151933107.57714880,151019,215574.49273000,74062269.34757880,0
1601035200000,343.69000000,358.00000000,340.65000000,351.92000000,418480.17132000,1601078399999,146333811.22349970,159517,212923.92505000,74458710.36795390,0
1601078400000,351.93000000,356.40000000,347.60000000,351.72000000,301640.70243000,1601121599999,106076724.32324530,117906,146992.83906000,51692528.32019260,0
1601121600000,351.70000000,355.90000000,345.88000000,353.92000000,229238.50512000,1601164799999,80735436.05219160,99928,118980.78449000,41904836.86608640,0
1601164800000,353.95000000,362.14000000,348.85000000,349.18000000,352041.01092000,1601207999999,125574031.09900660,131975,171029.26316000,61023649.90701420,0
1601208000000,349.20000000,357.80000000,347.24000000,357.49000000,217527.53949000,1601251199999,76837331.58422630,98551,107075.23211000,37827692.61033630,0
1601251200000,357.58000000,360.69000000,354.85000000,358.04000000,344587.98020000,1601294399999,123429362.48193960,111461,164000.73091000,58751129.25952360,0
1601294400000,358.05000000,368.20000000,351.70000000,353.96000000,413170.45020000,1601337599999,149633795.30805150,149856,201321.79730000,72954092.23413520,0
1601337600000,353.91000000,359.21000000,350.45000000,357.62000000,297332.63161000,1601380799999,105461805.80835590,107577,147731.28916000,52411918.48896510,0
1601380800000,357.64000000,360.63000000,351.80000000,359.79000000,287810.53731000,1601423999999,102567020.67876060,107411,148297.55977000,52857007.31398060,0
1601424000000,359.78000000,359.98000000,352.70000000,352.92000000,237598.63547000,1601467199999,84504997.57639690,84850,114658.72478000,40788393.88055520,0
1601467200000,352.97000000,361.50000000,351.56000000,359.83000000,261344.59679000,1601510399999,93279826.94142230,89060,143480.15107000,51232639.23654130,0
1601510400000,359.83000000,370.45000000,358.76000000,368.59000000,278028.75553000,1601553599999,101249519.22571150,110632,145544.19942000,53026244.51611900,0
1601553600000,368.55000000,369.00000000,345.51000000,352.85000000,480320.56406000,1601596799999,170219330.57280010,177722,215910.89745000,76580748.10728370,0
1601596800000,352.83000000,354.55000000,334.24000000,337.13000000,442363.06401000,1601639999999,151931074.52023570,165378,211573.87270000,72631531.20216870,0
1601640000000,337.09000000,347.62000000,336.70000000,345.60000000,291208.77810000,1601683199999,99897942.99924450,120645,147471.12072000,50598646.81223870,0
1601683200000,345.60000000,349.92000000,343.70000000,347.57000000,158689.83961000,1601726399999,54986299.79030780,73232,84576.02227000,29307634.30248190,0
1601726400000,347.56000000,351.00000000,345.62000000,345.95000000,144905.87940000,1601769599999,50415593.56703580,63523,73323.97207000,25511815.64221510,0
1601769600000,345.94000000,349.93000000,343.81000000,347.79000000,142615.15791000,1601812799999,49478660.91728900,59180,71426.91769000,24784286.22388180,0
1601812800000,347.79000000,354.45000000,344.91000000,352.37000000,201317.75921000,1601855999999,70482613.78336820,79556,97278.31490000,34065751.38025760,0
1601856000000,352.34000000,356.10000000,348.54000000,350.56000000,201802.48631000,1601899199999,71017297.91081770,74742,99377.34841000,34979196.87232930,0
1601899200000,350.56000000,354.70000000,349.51000000,353.62000000,174937.82061000,1601942399999,61639415.13327620,71045,86177.05301000,30367948.10095180,0
1601942400000,353.63000000,355.10000000,343.60000000,346.12000000,223240.41903000,1601985599999,78333665.53258130,90715,105796.00462000,37129780.93972910,0
1601985600000,346.12000000,352.95000000,336.80000000,340.75000000,416822.85048000,1602028799999,143431888.05422780,150097,205351.68552000,70667501.81810320,0
1602028800000,340.80000000,342.42000000,332.18000000,339.24000000,301120.36221000,1602071999999,101928631.74719220,107783,146444.34618000,49567293.04079320,0
1602072000000,339.24000000,342.85000000,337.16000000,341.58000000,240808.50155000,1602115199999,81945054.64323930,87329,121528.06806000,41362774.00311840,0
1602115200000,341.58000000,342.44000000,334.21000000,337.64000000,244669.76986000,1602158399999,82684877.88485820,84799,120706.28199000,40797747.76362590,0
1602158400000,337.64000000,353.32000000,337.12000000,350.95000000,387125.10574000,1602201599999,134637189.09316560,135254,211589.95658000,73608882.20501060,0
1602201600000,350.94000000,361.58000000,347.32000000,359.02000000,309329.92639000,1602244799999,109177816.24305720,111498,164888.96907000,58224970.21413760,0
1602244800000,359.02000000,368.33000000,358.19000000,365.02000000,341148.26699000,1602287999999,123700745.64215640,129670,182201.07763000,66077143.01707050,0
1602288000000,365.01000000,378.40000000,364.71000000,371.93000000,370841.33288000,1602331199999,138408994.26221910,154768,194644.26913000,72656396.85885510,0
1602331200000,371.93000000,375.93000000,369.42000000,370.52000000,220163.98841000,1602374399999,82198978.75005400,99057,105321.38478000,39321082.01968700,0
1602374400000,370.51000000,377.60000000,368.87000000,374.42000000,185393.73614000,1602417599999,69070589.91681250,80016,94069.50390000,35050005.44407380,0
1602417600000,374.44000000,376.31000000,371.03000000,374.16000000,187924.50165000,1602460799999,70259182.62350420,84459,93899.82661000,35112441.48293920,0
1602460800000,374.17000000,375.43000000,365.58000000,366.34000000,298165.14801000,1602503999999,110793980.52698840,100676,139473.36324000,51828691.29883050,0
1602504000000,366.35000000,394.80000000,365.90000000,386.51000000,546257.50643000,1602547199999,209793075.00280730,208824,287837.81214000,110493510.04442630,0
1602547200000,386.51000000,387.75000000,378.09000000,384.40000000,333618.27196000,1602590399999,128103361.45445040,122172,161682.92700000,62098026.46847070,0
1602590400000,384.42000000,385.28000000,374.51000000,381.04000000,311523.64198000,1602633599999,118173190.55457230,117288,153543.99113000,58251047.28218820,0
1602633600000,381.05000000,385.11000000,377.69000000,379.01000000,215282.30933000,1602676799999,82199434.63865210,78827,105581.65181000,40315231.10080330,0
1602676800000,379.01000000,387.41000000,373.13000000,378.69000000,354275.52003000,1602719999999,134088592.32055650,135548,172808.68428000,65420793.67878640,0
1602720000000,378.69000000,380.95000000,370.18000000,372.21000000,305480.84975000,1602763199999,114693031.99727070,106882,144469.42566000,54261264.22823660,0
1602763200000,372.21000000,381.79000000,369.85000000,377.64000000,328557.24478000,1602806399999,123703820.78665750,121572,163584.41396000,61603089.43441510,0
1602806400000,377.63000000,379.83000000,361.18000000,369.94000000,446395.19240000,1602849599999,164845015.73225760,167476,203834.16965000,75300479.67088680,0
1602849600000,369.94000000,370.28000000,364.05000000,365.50000000,207634.17164000,1602892799999,76282878.97019320,88299,104861.08431000,38524823.85865860,0
1602892800000,365.50000000,369.20000000,363.36000000,368.12000000,135180.05438000,1602935999999,49610475.66609670,59382,66215.16239000,24300933.24831730,0
1602936000000,368.11000000,370.46000000,364.40000000,368.32000000,150398.19099000,1602979199999,55228404.79000670,66663,73693.68313000,27065064.17808520,0
1602979200000,368.31000000,375.87000000,367.10000000,372.77000000,167988.49700000,1603022399999,62402960.39794200,66456,86548.25320000,32151735.90718920,0
1603022400000,372.78000000,378.64000000,372.67000000,378.11000000,155479.97395000,1603065599999,58415490.22323830,66587,80388.54864000,30207451.58565400,0
1603065600000,378.12000000,380.00000000,372.50000000,375.75000000,215102.26679000,1603108799999,80741125.49633650,82569,108435.24851000,40710297.77652260,0
1603108800000,375.75000000,384.32000000,375.55000000,379.30000000,362150.63586000,1603151999999,137631514.46068670,142318,172782.72815000,65653082.42206390,0
1603152000000,379.30000000,380.73000000,365.27000000,367.99000000,306300.52076000,1603195199999,114936720.68196680,122450,137469.31303000,51594315.21415570,0
1603195200000,367.98000000,373.22000000,366.50000000,368.52000000,311009.29601000,1603238399999,114991723.11494320,128601,150686.81736000,55721579.29992880,0
1603238400000,368.53000000,382.42000000,367.74000000,379.37000000,400043.77430000,1603281599999,150926335.89593670,154496,198875.66681000,75017392.68909050,0
1603281600000,379.37000000,401.49000000,377.43000000,390.38000000,821619.86354000,1603324799999,321562496.82033780,296467,433194.63281000,169502584.59300770,0
1603324800000,390.31000000,415.89000000,390.21000000,415.34000000,527139.98925000,1603367999999,211059770.60988080,206682,274725.35256000,110104964.52111550,0
1603368000000,415.34000000,420.73000000,407.68000000,413.98000000,568757.21742000,1603411199999,236151231.89137800,205331,285718.74558000,118685740.98048620,0
1603411200000,413.94000000,419.33000000,409.22000000,416.84000000,360424.00636000,1603454399999,149339601.46147990,135033,179126.96999000,74231501.65626150,0
1603454400000,416.83000000,418.71000000,401.30000000,409.11000000,367408.31604000,1603497599999,150603589.46915730,158638,174446.64209000,71523252.17683160,0
1603497600000,409.19000000,414.42000000,407.00000000,414.22000000,178510.76757000,1603540799999,73397739.83510810,80164,89929.76473000,36979240.87264930,0
1603540800000,414.24000000,416.66000000,408.00000000,412.14000000,240726.10349000,1603583999999,99402084.81357390,102516,117160.84602000,48398020.28988340,0
1603584000000,412.14000000,417.40000000,405.00000000,407.03000000,273813.46106000,1603627199999,112336782.57235630,111467,125757.12545000,51637486.96486530,0
1603627200000,407.08000000,409.19000000,402.50000000,405.86000000,141773.51504000,1603670399999,57717960.74638890,66387,66730.85867000,27169935.96896910,0
1603670400000,405.85000000,411.11000000,400.00000000,405.10000000,309788.33911000,1603713599999,125957676.13093370,115930,143249.74606000,58268850.28613740,0
1603713600000,405.11000000,407.00000000,382.30000000,392.52000000,585354.33355000,1603756799999,230250804.45477820,213563,265142.62469000,104263649.48022870,0
1603756800000,392.52000000,403.50000000,389.90000000,402.29000000,306935.25202000,1603799999999,121298673.69431600,120177,151583.67364000,59915850.46315420,0
1603800000000,402.29000000,410.25000000,400.54000000,403.45000000,447309.12350000,1603843199999,181224213.13221400,166040,221430.85623000,89729664.91900640,0
1603843200000,403.41000000,409.20000000,386.50000000,386.86000000,436145.06371000,1603886399999,173922731.21972120,174423,205964.26049000,82180618.78527540,0
1603886400000,386.81000000,392.00000000,380.52000000,388.23000000,419130.40511000,1603929599999,161828468.08402610,174238,201280.36726000,77755136.33292070,0
1603929600000,388.22000000,392.27000000,383.03000000,383.07000000,234199.42545000,1603972799999,91044632.40916170,104214,117998.89876000,45871738.44653260,0
1603972800000,383.08000000,393.72000000,380.52000000,387.13000000,338896.58871000,1604015999999,131624872.46615530,144435,165011.72612000,64095613.65964760,0
1604016000000,387.12000000,391.97000000,373.29000000,379.44000000,509606.80031000,1604059199999,194436060.89803600,187860,245944.88902000,93813819.46528550,0
1604059200000,379.44000000,384.78000000,376.87000000,382.49000000,262143.94715000,1604102399999,99906485.08283850,101875,138459.85836000,52781793.52630580,0
1604102400000,382.59000000,394.88000000,379.90000000,390.32000000,266962.71848000,1604145599999,103263029.25255720,120925,141638.78603000,54806428.12795990,0
